1	7657
2	8493
3	9960
4	7669
5	9938
6	7342
7	9835
8	9510
9	10574
10	7722
11	8522
12	9862
13	9089
14	7482
15	7887
16	7381
17	11102
18	7396
19	9550
20	6899
21	8593
22	9178
23	5972
24	7418
25	6329
26	11843
27	9481
28	8564
29	6357
30	12046
31	7599
32	9867
33	5938
34	7217
35	8883
36	7554
37	9970
38	7676
39	9493
40	8138
41	7621
42	8339
43	8324
44	6904
45	8032
46	9065
47	7570
48	16923
49	9682
50	10264
51	6529
52	7279
53	9798
54	11064
55	7170
56	7618
57	8566
58	6827
59	8483
60	5472
61	9994
62	8493
63	9431
64	8654
65	8703
66	6296
67	8093
68	9448
69	6678
70	8576
71	8212
72	9785
73	6131
74	6853
75	7023
76	6954
77	7527
78	5618
79	7322
80	7037
81	11361
82	10450
83	10185
84	5693
85	6437
86	11196
87	6540
88	8108
89	6678
90	6555
91	9280
92	6876
93	7214
94	9813
95	5680
96	8002
97	8973
98	9674
99	6929
100	8863
101	5880
102	12100
103	7203
104	7084
105	10601
106	6998
107	9153
108	8296
109	9059
110	7257
111	7112
112	8337
113	9593
114	6138
115	6612
116	7277
117	6620
118	6116
119	9017
120	11306
121	12794
122	9268
123	6987
124	7426
125	7136
126	7196
127	9319
128	10555
129	6761
130	7721
131	12603
132	10041
133	7684
134	9068
135	8321
136	7667
137	6544
138	8264
139	6823
140	6960
141	9538
142	5650
143	7133
144	7054
145	9415
146	8465
147	7654
148	8196
149	10600
150	7949
151	6691
152	8455
153	9679
154	6837
155	7921
156	7100
157	10052
158	9316
159	8060
160	8043
161	11339
162	6226
163	6734
164	8163
165	9480
166	7385
167	8049
168	14611
169	7009
170	6321
171	5418
172	7246
173	6749
174	8425
175	8244
176	7871
177	7010
178	7937
179	12389
180	12725
181	6685
182	8576
183	6217
184	6819
185	11414
186	8147
187	13796
188	5624
189	12843
190	13958
191	10440
192	7472
193	7003
194	13463
195	11803
196	9846
197	7132
198	8757
199	10468
200	10843
201	7379
202	6858
203	7806
204	6860
205	8054
206	7281
207	9477
208	8985
209	7911
210	6770
211	6752
212	7096
213	10672
214	9638
215	12648
216	5053
217	13284
218	8349
219	11602
220	7866
221	7628
222	6828
223	8767
224	6406
225	8614
226	7735
227	7075
228	8100
229	6642
230	8071
231	8859
232	6633
233	7558
234	8537
235	8365
236	10477
237	6704
238	7726
239	7306
240	9177
241	7255
242	18732
243	9394
244	6146
245	8940
246	8881
247	11040
248	7603
249	7313
250	7718
251	10998
252	7721
253	7098
254	9463
255	8445
256	6848
257	8910
258	10776
259	9801
260	9473
261	15385
262	10867
263	9329
264	12101
265	7885
266	7787
267	7006
268	8936
269	6137
270	8979
271	8692
272	8247
273	9618
274	9273
275	8601
276	7118
277	9246
278	8696
279	6690
280	9091
281	8721
282	7203
283	6085
284	8560
285	7233
286	6206
287	12875
288	7181
289	6948
290	11074
291	9478
292	7007
293	12167
294	8641
295	10355
296	14747
297	6079
298	7706
299	10978
300	8380
301	7950
302	7918
303	7198
304	12127
305	7506
306	8221
307	7986
308	7267
309	6948
310	5498
311	7350
312	6678
313	7873
314	6596
315	7109
316	8141
317	7031
318	7756
319	8472
320	9500
321	14870
322	7224
323	8345
324	8560
325	7989
326	8290
327	7516
328	9696
329	5229
330	6593
331	8437
332	8030
333	9065
334	8941
335	7734
336	8625
337	10505
338	9767
339	7597
340	9224
341	6723
342	9647
343	8123
344	9392
345	7412
346	9068
347	7344
348	4851
349	7414
350	8398
351	7882
352	8722
353	6926
354	7959
355	6542
356	7017
357	11770
358	9333
359	8855
360	7847
361	8018
362	6113
363	8132
364	7352
365	5778
366	6492
367	9116
368	14738
369	7232
370	12038
371	16114
372	7886
373	6554
374	6479
375	8271
376	5429
377	6922
378	7340
379	7594
380	6294
381	7996
382	9899
383	7428
384	6214
385	8064
386	8654
387	6959
388	7019
389	6782
390	8601
391	6089
392	9825
393	10165
394	9874
395	9046
396	5189
397	11058
398	8702
399	7863
400	11483
401	4918
402	8434
403	9257
404	7721
405	6843
406	6948
407	7209
408	16076
409	8498
410	9648
411	7202
412	9255
413	10715
414	9892
415	7701
416	6432
417	6489
418	8155
419	7323
420	7070
421	9680
422	5606
423	9114
424	8162
425	9363
426	7790
427	8509
428	9122
429	8352
430	10596
431	6401
432	7309
433	7249
434	6100
435	5420
436	6761
437	9415
438	7079
439	5410
440	9183
441	15358
