0	400
1	400
2	440
3	440
4	400
5	400
6	400
7	400
8	400
9	440
10	480
11	400
12	400
13	440
14	440
15	400
16	440
17	440
18	440
19	400
20	400
21	480
22	400
23	440
24	440
25	400
26	400
27	400
28	400
29	400
30	440
31	400
32	520
33	480
34	400
35	400
36	440
37	440
38	440
39	400
40	480
41	400
42	400
43	400
44	440
45	400
46	400
47	400
48	400
49	400
50	400
51	400
52	400
53	400
54	440
55	400
56	400
57	440
58	400
59	400
60	480
61	440
62	400
63	400
64	400
65	400
66	400
67	440
68	440
69	440
70	400
71	400
72	400
73	400
74	400
75	400
76	440
77	400
78	400
79	440
80	400
81	400
82	480
83	400
84	400
85	440
86	400
87	400
88	400
89	400
90	400
91	440
92	400
93	400
94	400
95	400
96	440
97	440
98	400
99	440
