0	5350
1	4152
2	5495
3	5188
4	7089
5	5079
6	5223
7	6237
8	6350
9	5318
10	5539
11	5355
12	5338
13	5117
14	4765
15	5727
16	7592
17	4904
18	5778
19	4894
20	5585
21	5954
22	4221
23	4007
24	4560
25	7157
26	5142
27	5419
28	4397
29	5237
30	4692
31	6854
32	4205
33	4795
34	4607
35	4316
36	5562
37	5495
38	6759
39	6218
40	5238
41	4357
42	5090
43	4769
44	6044
45	5657
46	5102
47	7574
48	6149
49	6942
50	4884
51	5674
52	6768
53	3681
54	4521
55	5808
56	5710
57	5054
58	4171
59	3868
60	6605
61	5714
62	5314
63	5371
64	4804
65	4188
66	5050
67	4452
68	4994
69	5321
70	5224
71	6576
72	4066
73	4825
74	5273
75	5323
76	4393
77	3940
78	3951
79	5041
80	6029
81	4135
82	4776
83	3944
84	3939
85	3192
86	4377
87	5664
88	4588
89	4249
90	6311
91	5010
92	4504
93	4907
94	3493
95	5759
96	4820
97	6301
98	4024
99	5248
100	3996
101	6975
102	3833
103	4875
104	3884
105	5099
106	6762
107	4977
108	5371
109	4005
110	4836
111	4522
112	4992
113	4434
114	4344
115	4057
116	4180
117	3945
118	5224
119	5550
120	5260
121	6628
122	5276
123	5005
124	5481
125	4622
126	5697
127	6486
128	5092
129	5089
130	6059
131	6855
132	5677
133	5697
134	4186
135	4811
136	4773
137	5589
138	4176
139	5171
140	5142
141	3383
142	4648
143	4235
144	5800
145	5332
146	5155
147	4940
148	7486
149	5814
150	3242
151	5355
152	5387
153	4418
154	6134
155	5130
156	5459
157	4602
158	5251
159	4284
160	5557
161	4339
162	4978
163	5149
164	6136
165	4669
166	5795
167	5538
168	4813
169	4439
170	3787
171	5357
172	3704
173	5358
174	4515
175	4735
176	4651
177	5631
178	4257
179	5466
180	4940
181	5853
182	4201
183	4691
184	5918
185	4770
186	5128
187	3586
188	6752
189	6376
190	5665
191	4801
192	4936
193	5143
194	5560
195	4133
196	4868
197	6322
198	5509
199	8988
200	4847
201	4838
202	5615
203	4058
204	4883
205	3994
206	5694
207	4530
208	4666
209	4564
210	4882
211	3872
212	6465
213	5305
214	6201
215	3265
216	5616
217	6427
218	5682
219	5785
220	5513
221	4555
222	4954
223	4254
224	6019
225	4943
226	4678
227	4880
228	5024
229	4693
230	4525
231	4402
232	4984
233	6508
234	4605
235	6291
236	4516
237	5948
238	4599
239	5501
240	4374
241	5507
242	3546
243	4341
244	4359
245	4177
246	6964
247	4717
248	5647
249	5611
250	8132
251	5754
252	4419
253	7128
254	5483
255	4727
256	5060
257	3930
258	5180
259	5332
260	3919
261	3723
262	7408
263	6765
264	4437
265	5424
266	5112
267	5676
268	3813
269	6660
270	6447
271	4347
272	6288
273	5998
274	4525
275	3861
276	5890
277	5322
278	3425
279	5087
280	4781
281	4092
282	3652
283	4441
284	4838
285	3760
286	4202
287	4928
288	4476
289	5974
290	4508
291	5326
292	4863
293	4393
294	6775
295	5332
296	4411
297	5572
298	7019
299	6147
300	5377
301	4030
302	5480
303	6595
304	4841
305	6550
306	5155
307	4202
308	4481
309	3169
310	5647
311	4302
312	3884
313	4830
314	4774
315	5484
316	4674
317	5453
318	4973
319	4920
320	5486
321	5236
322	6204
323	4184
324	6063
325	6277
326	4458
327	5844
328	3222
329	4544
330	4096
331	5052
332	5701
333	6048
334	5436
335	4929
336	3631
337	6573
338	4427
339	5735
340	4831
341	5440
342	4788
343	5544
344	3703
345	3988
346	4316
347	3180
348	4733
349	3700
350	5549
351	5999
352	4320
353	5261
354	4394
355	3830
356	5536
357	6392
358	4869
359	4076
360	4110
361	4369
362	6298
363	4384
364	3915
365	3498
366	5365
367	5270
368	4855
369	3951
370	5006
371	5799
372	4050
373	4331
374	5850
375	3626
376	5162
377	4444
378	4654
379	3296
380	5879
381	4262
382	5366
383	4385
384	5714
385	4688
386	3351
387	4582
388	3958
389	4442
390	3803
391	6014
392	6136
393	5683
394	4743
395	3254
396	6379
397	5766
398	5804
399	4301
400	3132
401	5344
402	7291
403	4485
404	4843
405	5260
406	4548
407	7203
408	5273
409	6167
410	5241
411	5119
412	7791
413	4806
414	5067
415	4645
416	4551
417	5105
418	5334
419	5403
420	5553
421	3763
422	6386
423	3599
424	6346
425	4185
426	4856
427	5873
428	4685
429	8221
430	4464
431	3468
432	5001
433	3493
434	3704
435	3915
436	6884
437	4762
438	3623
439	6385
440	6082
441	4579
442	4063
443	5318
444	3873
445	5356
446	3882
447	6080
448	4300
449	4592
450	5710
451	4198
452	3646
453	4655
454	7968
455	6869
456	3875
457	6526
458	5760
459	6607
460	5306
461	7022
462	5847
463	4490
464	6177
465	4449
466	3488
467	4793
468	5120
469	4991
470	6195
471	7007
472	5568
473	4608
474	3974
475	5503
476	5444
477	6254
478	6350
479	5853
480	5026
481	3947
482	3115
483	5156
484	5469
485	4566
486	6018
487	4022
488	5912
489	4424
490	4213
491	5256
492	5866
493	5992
494	4506
495	5323
496	4360
497	3984
498	4101
499	6550
500	3818
501	4129
502	4510
503	5465
504	2898
505	4327
506	5781
507	4658
508	6443
509	6380
510	4389
511	4676
512	3917
513	3913
514	6832
515	6166
516	6140
517	6662
518	5632
519	4298
520	4919
521	3448
522	5366
523	4839
524	5136
525	4154
526	5325
527	4845
528	5275
529	6076
530	4558
531	4114
532	5355
533	3347
534	3993
535	4192
536	5464
537	3794
538	6012
539	4656
540	6251
541	5061
542	5252
543	4859
544	4965
545	4060
546	5371
547	3677
548	4802
549	4747
550	5355
551	4710
552	4195
553	4990
554	5231
555	4883
556	4853
557	3670
558	4270
559	5715
560	6339
561	4968
562	5774
563	6236
564	3963
565	5496
566	4116
567	4418
568	3856
569	4594
570	5471
571	5504
572	5920
573	5332
574	4602
575	4229
576	4148
577	3864
578	6951
579	4454
580	4870
581	5270
582	3539
583	4431
584	6949
585	5847
586	4822
587	4986
588	3568
589	5204
590	3321
591	6982
592	5095
593	7290
594	3801
595	6277
596	3633
597	5674
598	4247
599	3828
600	4830
601	6215
602	5776
603	6601
604	5179
605	4305
606	4913
607	4495
608	5115
609	6067
610	4235
611	4925
612	4033
613	3916
614	4929
615	5401
616	6483
617	4469
618	5287
619	5357
620	4905
621	5299
622	4969
623	4313
624	5436
625	4108
626	3776
627	2738
628	4166
629	3840
630	5422
631	5038
632	4499
633	5235
634	5377
635	4979
636	5407
637	4546
638	5018
639	4192
640	4569
641	5545
642	4781
643	6604
644	6462
645	5515
646	4473
647	5254
648	4529
649	4647
650	4269
651	5248
652	5069
653	6132
654	5638
655	3910
656	4909
657	7950
658	3829
659	4596
660	3839
661	4202
662	4520
663	4483
664	5475
665	7145
666	5316
667	6039
668	4744
669	5210
670	4936
671	5428
672	4815
673	3735
674	4951
675	5115
676	5251
677	5003
678	4102
679	4218
680	4537
681	4612
682	4160
683	6305
684	5617
685	4348
686	4914
687	4678
688	5605
689	5173
690	6780
691	6055
692	5656
693	6104
694	5130
695	4056
696	4913
697	5705
698	5382
699	6353
700	4235
701	3838
702	6555
703	4143
704	4893
705	4438
706	3576
707	5771
708	3785
709	5133
710	4171
711	6109
712	4646
713	5625
714	5275
715	5209
716	4584
717	6385
718	4610
719	6571
720	3822
721	4292
722	4734
723	5396
724	4586
725	4298
726	4795
727	5136
728	6010
729	5970
730	5444
731	6006
732	5899
733	4379
734	4542
735	5153
736	5204
737	4857
738	4867
739	6575
740	3637
741	6077
742	5337
743	5809
744	5069
745	5314
746	4686
747	4201
748	4758
749	4800
750	5112
751	5853
752	3358
753	5470
754	4901
755	4503
756	5035
757	6157
758	4843
759	4159
760	4942
761	4790
762	5089
763	4488
764	5020
765	6133
766	4954
767	5638
768	5194
769	4870
770	5553
771	4743
772	3902
773	4775
774	5608
775	6881
776	6937
777	5059
778	3927
779	5055
780	4588
781	4487
782	3899
783	5259
784	5289
785	5490
786	4970
787	5976
788	5819
789	7443
790	4976
791	4656
792	4182
793	4478
794	5011
795	4366
796	3875
797	5217
798	6437
799	6535
800	4404
801	4671
802	4644
803	4661
804	6749
805	5340
806	5930
807	4816
808	5514
809	5205
810	3801
811	5525
812	4099
813	5312
814	4798
815	4268
816	4586
817	7031
818	4711
819	4098
820	7764
821	4318
822	4453
823	5540
824	5164
825	3886
826	5469
827	4761
828	4634
829	4230
830	4216
831	6071
832	3917
833	6553
834	5150
835	5824
836	5397
837	4554
838	3875
839	4008
840	4348
841	4950
842	5088
843	4852
844	4482
845	5062
846	4558
847	5686
848	6362
849	4499
850	5594
851	4146
852	4527
853	4693
854	4404
855	5142
856	5185
857	5456
858	3903
859	3530
860	4503
861	5685
862	4574
863	4528
864	4115
865	6012
866	6274
867	4183
868	5384
869	4136
870	5993
871	5233
872	4898
873	5756
874	5814
875	5595
876	5341
877	3863
878	6594
879	5179
880	4943
881	4056
882	7307
883	4338
884	6308
885	3748
886	4591
887	5237
888	5327
889	4873
890	3830
891	5962
892	4248
893	2932
894	3707
895	4220
896	6544
897	6417
898	5823
899	4133
900	4079
901	4604
902	6917
903	4671
904	4682
905	4082
906	5295
907	4613
908	6082
909	5935
910	4773
911	4918
912	4296
913	3779
914	4232
915	6358
916	4249
917	5672
918	5302
919	4092
920	3875
921	6041
922	6316
923	6214
924	5431
925	6601
926	5075
927	4619
928	4800
929	5150
930	4372
931	6370
932	5994
933	3742
934	5135
935	3642
936	4692
937	4706
938	6575
939	5417
940	6113
941	6711
942	5983
943	3351
944	4526
945	5819
946	5148
947	5626
948	4471
949	4688
950	5938
951	4207
952	7391
953	4040
954	4262
955	3734
956	3828
957	3858
958	5477
959	4717
960	6122
961	3393
962	4127
