0	6376
1	765
2	20321
3	21
4	5924
5	20321
6	1257
7	19231
8	15750
9	20321
10	14300
11	7492
12	1920
13	12275
14	4658
15	2178
16	13656
17	2472
18	1446
19	7635
20	7537
21	99
22	19049
23	20321
24	4945
25	20321
26	1582
27	467
28	8813
29	2925
30	20321
31	9187
32	16564
33	3671
34	14676
35	172
36	13946
37	11
38	5898
39	16297
40	20321
41	4034
42	11735
43	7158
44	8470
45	2168
46	3572
47	11118
48	2543
49	2155
50	19200
51	6444
52	14132
53	7002
54	4440
55	16908
56	2469
57	9088
58	2481
59	168
60	3431
61	8925
62	502
63	12057
64	6659
65	20321
66	10589
67	11895
68	9010
69	10537
70	9565
71	7455
72	3455
73	831
74	12653
75	8362
76	2796
77	7151
78	7832
79	20321
80	3532
81	6401
82	5938
83	13302
84	6903
85	1589
86	2853
87	16359
88	3757
89	10443
90	20321
91	5803
92	11152
93	20321
94	4260
95	762
96	20321
97	20321
98	11818
99	16262
