0	487
1	357
2	33
3	287
4	5
5	958
6	316
7	90
8	77
9	87
10	489
11	1150
12	232
13	297
14	284
15	126
16	234
17	88
18	106
19	142
20	698
21	364
22	490
23	7
24	213
25	676
26	314
27	204
28	120
29	560
30	358
31	254
32	118
33	168
34	5
35	649
36	644
37	348
38	162
39	99
40	329
41	75
42	221
43	39
44	144
45	95
46	250
47	102
48	167
49	553
50	138
51	671
52	1126
53	38
54	218
55	83
56	287
57	143
58	204
59	42
60	215
61	194
62	87
63	379
64	203
65	16
66	153
67	132
68	158
69	334
70	450
71	248
72	184
73	315
74	453
75	178
76	49
77	464
78	79
79	91
80	523
81	1500
82	64
83	573
84	152
85	164
86	86
87	505
88	174
89	145
90	94
91	265
92	98
93	255
94	109
95	430
96	110
97	355
98	25
99	259
