0	272
1	272
2	256
3	256
4	256
5	272
6	272
7	256
8	256
9	272
10	256
11	272
12	256
13	256
14	288
15	256
16	256
17	256
18	256
19	256
20	272
21	256
22	256
23	256
24	256
25	256
26	288
27	272
28	256
29	272
30	272
31	272
32	256
33	272
34	256
35	272
36	272
37	272
38	272
39	256
40	272
41	256
42	272
43	272
44	256
45	256
46	256
47	256
48	256
49	256
50	288
51	256
52	288
53	256
54	256
55	256
56	272
57	256
58	256
59	272
60	272
61	256
62	256
63	256
64	256
65	256
66	256
67	256
68	256
69	256
70	256
71	256
72	288
73	256
74	256
75	256
76	256
77	256
78	272
79	256
80	272
81	256
82	256
83	304
84	272
85	256
86	256
87	256
88	256
89	272
90	256
91	256
92	256
93	272
94	272
95	272
96	256
97	256
98	256
99	272
