1	1718
2	2140
3	1744
4	1755
5	1596
6	2370
7	1656
8	1202
9	1305
10	1937
11	1757
12	2955
13	1939
14	1685
15	2284
16	1971
17	1825
18	1178
19	1732
20	1869
21	2134
22	1656
23	1538
24	1099
25	1807
26	2069
27	1860
28	1625
29	1599
30	2772
31	2695
32	1810
33	1009
34	1440
35	1698
36	2091
37	1766
38	1317
39	1213
40	1383
41	1779
42	1098
43	1865
44	1350
45	1849
46	1457
47	1914
48	1348
49	1667
50	2241
51	1963
52	2054
53	2292
54	1734
55	1888
56	2296
57	1802
58	1387
59	1206
60	1646
61	1470
62	1362
63	1145
64	1867
65	2612
66	1221
67	1673
68	1876
69	1807
70	1753
71	2264
72	2227
73	1583
74	1718
75	1585
76	1772
77	1857
78	1960
79	1626
80	1380
81	1838
82	3255
83	973
84	1569
85	1469
86	2124
87	1476
88	1817
89	1685
90	1646
91	1441
92	1544
93	1304
94	1623
95	2343
96	2177
97	1463
98	2047
99	1788
100	1836
